Balthazar Prunes SMP,Irrigation Zone 16"-36",Soil Moisture 8",Soil Moisture 16",Soil Moisture 28",Soil Moisture 36",Soil Moisture 48",Soil Moisture 56",Dwyer Pressure Sensor 0-100,Pressure Switch - Calculated
4/26/2020 3:00:00 PM,221.52,51.68,67.47,81.04,73.01,82.94,84.97,-0.08,0
4/26/2020 2:00:00 PM,221.62,51.75,67.53,81.08,73.01,82.93,84.96,-0.07,0
4/26/2020 1:00:00 PM,221.76,51.82,67.62,81.13,73.01,82.91,84.96,-0.03,0
4/26/2020 12:00:00 PM,221.9,51.94,67.7,81.17,73.03,82.92,84.94,-0.02,0
4/26/2020 11:00:00 AM,222,52.04,67.74,81.24,73.02,82.91,84.92,-0.03,0
4/26/2020 10:00:00 AM,222.12,52.16,67.79,81.29,73.03,82.91,84.9,0.01,0
4/26/2020 9:00:00 AM,222.22,52.27,67.85,81.33,73.03,82.91,84.9,0.05,0
4/26/2020 8:00:00 AM,222.27,52.34,67.88,81.35,73.03,82.91,84.88,0.08,0
4/26/2020 7:00:00 AM,222.3,52.39,67.9,81.37,73.03,82.91,84.87,0.08,0
4/26/2020 6:00:00 AM,222.3,52.42,67.92,81.34,73.03,82.91,84.87,0.08,0
4/26/2020 5:00:00 AM,222.28,52.44,67.92,81.34,73.02,82.9,84.88,0.08,0
4/26/2020 4:00:00 AM,222.28,52.47,67.91,81.34,73.03,82.9,84.86,0.08,0
4/26/2020 3:00:00 AM,222.22,52.49,67.9,81.32,73.01,82.9,84.85,0.08,0
4/26/2020 2:00:00 AM,222.22,52.52,67.9,81.32,73.01,82.9,84.86,0.07,0
4/26/2020 1:00:00 AM,222.22,52.52,67.9,81.31,73.01,82.92,84.85,0.06,0
4/26/2020 12:00:00 AM,222.2,52.53,67.91,81.3,72.99,82.92,84.83,0.05,0
4/25/2020 11:00:00 PM,222.19,52.53,67.89,81.29,73.01,82.91,84.83,0.07,0
4/25/2020 10:00:00 PM,222.17,52.53,67.88,81.28,73,82.91,84.84,0.06,0
4/25/2020 9:00:00 PM,222.19,52.5,67.88,81.29,73.01,82.91,84.82,0.05,0
4/25/2020 8:00:00 PM,222.18,52.46,67.88,81.29,73.02,82.91,84.82,0.03,0
4/25/2020 7:00:00 PM,222.18,52.4,67.9,81.28,73,82.91,84.82,-0.03,0
4/25/2020 6:00:00 PM,222.2,52.33,67.93,81.28,73,82.91,84.82,-0.04,0
4/25/2020 5:00:00 PM,222.26,52.33,67.97,81.29,73,82.91,84.82,1.13,0
4/25/2020 4:00:00 PM,222.36,52.42,68.03,81.33,73,82.9,84.8,0.88,0
4/25/2020 3:00:00 PM,222.51,52.53,68.13,81.38,73,82.9,84.8,-0.06,0
4/25/2020 2:00:00 PM,222.67,52.66,68.24,81.43,73,82.88,84.81,-0.05,0
4/25/2020 1:00:00 PM,222.77,52.77,68.3,81.46,73.01,82.89,84.8,-0.03,0
4/25/2020 12:00:00 PM,222.92,52.92,68.39,81.51,73.02,82.9,84.79,-0.02,0
4/25/2020 11:00:00 AM,223.03,53.08,68.45,81.56,73.02,82.89,84.81,-0.02,0
4/25/2020 10:00:00 AM,223.12,53.21,68.51,81.59,73.01,82.88,84.79,0.03,0
4/25/2020 9:00:00 AM,223.21,53.36,68.56,81.64,73.01,82.88,84.8,0.05,0
4/25/2020 8:00:00 AM,223.27,53.44,68.6,81.65,73.01,82.88,84.79,0.08,0
4/25/2020 7:00:00 AM,223.32,53.51,68.61,81.69,73.01,82.88,84.79,0.08,0
4/25/2020 6:00:00 AM,223.33,53.56,68.62,81.7,73.01,82.88,84.78,0.08,0
4/25/2020 5:00:00 AM,223.32,53.58,68.63,81.69,73.01,82.88,84.78,0.08,0
4/25/2020 4:00:00 AM,223.3,53.61,68.61,81.67,73.01,82.88,84.78,0.08,0
4/25/2020 3:00:00 AM,223.28,53.64,68.61,81.68,73,82.88,84.78,0.08,0
4/25/2020 2:00:00 AM,223.27,53.66,68.6,81.66,73,82.86,84.77,0.08,0
4/25/2020 1:00:00 AM,223.29,53.69,68.6,81.66,73.03,82.88,84.78,0.07,0
4/25/2020 12:00:00 AM,223.28,53.69,68.59,81.66,73.03,82.87,84.76,0.06,0
4/24/2020 11:00:00 PM,223.24,53.69,68.57,81.66,73.02,82.86,84.76,0.06,0
4/24/2020 10:00:00 PM,223.24,53.67,68.59,81.64,73.01,82.86,84.75,0.05,0
4/24/2020 9:00:00 PM,223.22,53.66,68.56,81.64,73.01,82.86,84.76,0.05,0
4/24/2020 8:00:00 PM,223.2,53.6,68.56,81.63,73.01,82.85,84.74,0.01,0
4/24/2020 7:00:00 PM,223.22,53.54,68.59,81.62,73.01,82.85,84.74,-0.02,0
4/24/2020 6:00:00 PM,223.26,53.48,68.62,81.64,73,82.87,84.74,-0.04,0
4/24/2020 5:00:00 PM,223.34,53.47,68.67,81.66,73.01,82.86,84.72,-0.08,0
4/24/2020 4:00:00 PM,223.45,53.52,68.74,81.71,73,82.84,84.73,-0.08,0
4/24/2020 3:00:00 PM,223.57,53.58,68.82,81.74,73,82.84,84.73,-0.08,0
4/24/2020 2:00:00 PM,223.72,53.69,68.91,81.8,73.01,82.85,84.72,-0.05,0
4/24/2020 1:00:00 PM,223.86,53.83,68.99,81.85,73.02,82.84,84.7,-0.03,0
4/24/2020 12:00:00 PM,223.96,53.96,69.07,81.88,73.02,82.84,84.72,-0.02,0
4/24/2020 11:00:00 AM,224.08,54.09,69.13,81.91,73.03,82.84,84.71,-0.01,0
4/24/2020 10:00:00 AM,224.18,54.25,69.19,81.95,73.04,82.84,84.7,0.05,0
4/24/2020 9:00:00 AM,224.26,54.39,69.25,81.98,73.03,82.83,84.7,0.05,0
4/24/2020 8:00:00 AM,224.34,54.52,69.29,82.01,73.04,82.84,84.7,0.08,0
4/24/2020 7:00:00 AM,224.4,54.63,69.33,82.04,73.04,82.84,84.7,0.08,0
4/24/2020 6:00:00 AM,224.44,54.68,69.35,82.05,73.04,82.85,84.7,0.08,0
4/24/2020 5:00:00 AM,224.43,54.72,69.35,82.04,73.04,82.86,84.69,0.09,0
4/24/2020 4:00:00 AM,224.4,54.75,69.35,82.03,73.03,82.86,84.67,0.08,0
4/24/2020 3:00:00 AM,224.41,54.78,69.36,82.01,73.03,82.86,84.68,0.08,0
4/24/2020 2:00:00 AM,224.41,54.8,69.35,82.02,73.03,82.86,84.67,0.08,0
4/24/2020 1:00:00 AM,224.4,54.84,69.36,82.01,73.02,82.85,84.67,0.08,0
4/24/2020 12:00:00 AM,224.39,54.87,69.36,82.01,73.02,82.84,84.68,0.08,0
4/23/2020 11:00:00 PM,224.37,54.87,69.35,82.01,73.01,82.84,84.69,0.06,0
4/23/2020 10:00:00 PM,224.41,54.86,69.34,82.04,73.03,82.84,84.68,0.05,0
4/23/2020 9:00:00 PM,224.4,54.83,69.33,82.05,73.02,82.84,84.68,0.06,0
4/23/2020 8:00:00 PM,224.38,54.8,69.33,82.04,73.01,82.85,84.69,0.05,0
4/23/2020 7:00:00 PM,224.41,54.75,69.37,82.04,73,82.84,84.68,0.02,0
4/23/2020 6:00:00 PM,224.45,54.7,69.42,82.04,73,82.84,84.67,-0.03,0
4/23/2020 5:00:00 PM,224.54,54.69,69.46,82.07,73.01,82.84,84.67,-0.06,0
4/23/2020 4:00:00 PM,224.62,54.77,69.53,82.09,73,82.83,84.68,-0.04,0
4/23/2020 3:00:00 PM,224.74,54.87,69.6,82.11,73.02,82.84,84.67,-0.03,0
4/23/2020 2:00:00 PM,224.86,54.98,69.69,82.15,73.02,82.84,84.67,-0.03,0
4/23/2020 1:00:00 PM,224.98,55.1,69.75,82.19,73.05,82.82,84.66,0,0
4/23/2020 12:00:00 PM,225.08,55.25,69.82,82.21,73.05,82.83,84.66,0.03,0
4/23/2020 11:00:00 AM,225.19,55.4,69.87,82.25,73.07,82.82,84.67,0.03,0
4/23/2020 10:00:00 AM,225.27,55.56,69.92,82.28,73.07,82.82,84.65,0.05,0
4/23/2020 9:00:00 AM,225.34,55.69,69.97,82.31,73.07,82.83,84.64,0.06,0
4/23/2020 8:00:00 AM,225.44,55.83,70.03,82.34,73.07,82.81,84.65,0.08,0
4/23/2020 7:00:00 AM,225.5,55.91,70.07,82.35,73.08,82.83,84.64,0.1,0
4/23/2020 6:00:00 AM,225.49,55.96,70.05,82.35,73.09,82.82,84.63,0.1,0
4/23/2020 5:00:00 AM,225.46,55.98,70.05,82.34,73.07,82.81,84.63,0.1,0
4/23/2020 4:00:00 AM,225.47,56.02,70.04,82.34,73.08,82.82,84.63,0.09,0
4/23/2020 3:00:00 AM,225.46,56.03,70.03,82.35,73.07,82.81,84.63,0.08,0
4/23/2020 2:00:00 AM,225.48,56.07,70.04,82.36,73.07,82.81,84.63,0.08,0
4/23/2020 1:00:00 AM,225.45,56.09,70.03,82.35,73.07,82.81,84.62,0.08,0
4/23/2020 12:00:00 AM,225.44,56.08,70.02,82.35,73.07,82.82,84.61,0.08,0
4/22/2020 11:00:00 PM,225.43,56.1,70.01,82.35,73.07,82.81,84.62,0.06,0
4/22/2020 10:00:00 PM,225.42,56.08,70.02,82.35,73.06,82.81,84.62,0.05,0
4/22/2020 9:00:00 PM,225.42,56.07,70.01,82.34,73.07,82.81,84.62,0.05,0
4/22/2020 8:00:00 PM,225.41,56.01,70,82.35,73.06,82.8,84.61,0.05,0
4/22/2020 7:00:00 PM,225.42,55.95,70.02,82.34,73.06,82.79,84.61,0.02,0
4/22/2020 6:00:00 PM,225.46,55.9,70.05,82.35,73.06,82.8,84.61,-0.03,0
4/22/2020 5:00:00 PM,225.53,55.88,70.1,82.37,73.06,82.8,84.61,-0.03,0
4/22/2020 4:00:00 PM,225.62,55.9,70.15,82.4,73.07,82.78,84.6,-0.03,0
4/22/2020 3:00:00 PM,225.7,55.97,70.2,82.43,73.07,82.8,84.59,-0.03,0
4/22/2020 2:00:00 PM,225.8,56.04,70.25,82.46,73.09,82.79,84.61,-0.02,0
4/22/2020 1:00:00 PM,225.91,56.17,70.31,82.51,73.09,82.8,84.59,0.05,0
4/22/2020 12:00:00 PM,225.98,56.3,70.36,82.52,73.1,82.8,84.59,0.05,0
4/22/2020 11:00:00 AM,226.11,56.43,70.43,82.57,73.11,82.79,84.6,0.04,0
4/22/2020 10:00:00 AM,226.19,56.58,70.49,82.6,73.1,82.8,84.6,0.06,0
4/22/2020 9:00:00 AM,226.28,56.7,70.53,82.64,73.11,82.79,84.6,0.08,0
4/22/2020 8:00:00 AM,226.34,56.8,70.56,82.67,73.12,82.79,84.6,0.11,0
4/22/2020 7:00:00 AM,226.35,56.84,70.56,82.67,73.12,82.79,84.59,0.1,0
4/22/2020 6:00:00 AM,226.35,56.89,70.57,82.67,73.12,82.78,84.59,0.1,0
4/22/2020 5:00:00 AM,226.32,56.92,70.56,82.64,73.12,82.8,84.59,0.1,0
4/22/2020 4:00:00 AM,226.34,56.95,70.58,82.65,73.12,82.8,84.6,0.1,0
4/22/2020 3:00:00 AM,226.33,56.98,70.55,82.66,73.12,82.8,84.57,0.1,0
4/22/2020 2:00:00 AM,226.31,56.99,70.55,82.64,73.12,82.82,84.58,0.1,0
4/22/2020 1:00:00 AM,226.3,57.02,70.53,82.65,73.12,82.8,84.57,0.09,0
4/22/2020 12:00:00 AM,226.29,57.03,70.52,82.65,73.12,82.8,84.57,0.08,0
4/21/2020 11:00:00 PM,226.3,57.02,70.52,82.66,73.11,82.8,84.57,0.08,0
4/21/2020 10:00:00 PM,226.28,57.02,70.51,82.65,73.12,82.8,84.57,0.08,0
4/21/2020 9:00:00 PM,226.27,56.98,70.52,82.65,73.11,82.8,84.57,0.05,0
4/21/2020 8:00:00 PM,226.28,56.91,70.52,82.66,73.1,82.8,84.59,0.06,0
4/21/2020 7:00:00 PM,226.31,56.85,70.54,82.67,73.11,82.79,84.6,0.05,0
4/21/2020 6:00:00 PM,226.39,56.79,70.6,82.69,73.11,82.78,84.6,-0.01,0
4/21/2020 5:00:00 PM,226.44,56.77,70.62,82.71,73.11,82.8,84.6,-0.03,0
4/21/2020 4:00:00 PM,226.57,56.79,70.7,82.74,73.13,82.79,84.59,-0.03,0
4/21/2020 3:00:00 PM,226.67,56.82,70.77,82.78,73.12,82.78,84.59,-0.02,0
4/21/2020 2:00:00 PM,226.76,56.89,70.84,82.8,73.12,82.79,84.6,0.02,0
4/21/2020 1:00:00 PM,226.88,56.99,70.9,82.84,73.14,82.79,84.6,0.05,0
4/21/2020 12:00:00 PM,226.97,57.09,70.95,82.88,73.14,82.78,84.6,0.06,0
4/21/2020 11:00:00 AM,227.06,57.21,71.01,82.91,73.15,82.79,84.59,0.05,0
4/21/2020 10:00:00 AM,227.17,57.34,71.07,82.94,73.16,82.77,84.6,0.08,0
4/21/2020 9:00:00 AM,227.26,57.44,71.14,82.96,73.16,82.78,84.6,0.12,0
4/21/2020 8:00:00 AM,227.3,57.49,71.15,83,73.16,82.79,84.6,0.13,0
4/21/2020 7:00:00 AM,227.31,57.54,71.18,82.98,73.16,82.78,84.59,0.15,0
4/21/2020 6:00:00 AM,227.35,57.58,71.19,82.98,73.17,82.78,84.6,0.14,0
4/21/2020 5:00:00 AM,227.38,57.61,71.22,82.99,73.17,82.77,84.59,0.13,0
4/21/2020 4:00:00 AM,227.39,57.64,71.22,82.98,73.18,82.78,84.59,0.13,0
4/21/2020 3:00:00 AM,227.38,57.67,71.23,82.99,73.17,82.77,84.59,0.13,0
4/21/2020 2:00:00 AM,227.35,57.68,71.22,82.97,73.17,82.77,84.57,0.11,0
4/21/2020 1:00:00 AM,227.39,57.71,71.24,82.98,73.17,82.77,84.57,0.1,0
4/21/2020 12:00:00 AM,227.38,57.73,71.25,82.96,73.17,82.77,84.59,0.1,0
4/20/2020 11:00:00 PM,227.41,57.74,71.27,82.96,73.17,82.77,84.59,0.1,0
4/20/2020 10:00:00 PM,227.41,57.75,71.28,82.96,73.17,82.76,84.57,0.1,0
4/20/2020 9:00:00 PM,227.41,57.75,71.29,82.96,73.17,82.76,84.57,0.09,0
4/20/2020 8:00:00 PM,227.43,57.75,71.32,82.96,73.16,82.76,84.57,0.08,0
4/20/2020 7:00:00 PM,227.46,57.75,71.33,82.96,73.16,82.76,84.57,0.08,0
4/20/2020 6:00:00 PM,227.48,57.74,71.37,82.96,73.15,82.76,84.57,0.08,0
4/20/2020 5:00:00 PM,227.54,57.76,71.42,82.98,73.14,82.76,84.57,0.07,0
4/20/2020 4:00:00 PM,227.6,57.79,71.46,82.98,73.15,82.76,84.57,0.05,0
4/20/2020 3:00:00 PM,227.65,57.85,71.51,83.01,73.14,82.76,84.57,0.05,0
4/20/2020 2:00:00 PM,227.72,57.95,71.54,83.02,73.16,82.77,84.57,0.06,0
4/20/2020 1:00:00 PM,227.79,58.03,71.58,83.04,73.16,82.77,84.56,0.08,0
4/20/2020 12:00:00 PM,227.85,58.12,71.64,83.05,73.16,82.78,84.54,0.08,0
4/20/2020 11:00:00 AM,227.93,58.21,71.69,83.08,73.17,82.76,84.55,0.08,0
4/20/2020 10:00:00 AM,227.99,58.32,71.73,83.1,73.16,82.77,84.55,0.08,0
4/20/2020 9:00:00 AM,228.05,58.4,71.77,83.12,73.17,82.77,84.55,0.1,0
4/20/2020 8:00:00 AM,228.07,58.46,71.8,83.12,73.16,82.76,84.53,0.1,0
4/20/2020 7:00:00 AM,228.09,58.51,71.82,83.12,73.16,82.77,84.54,0.1,0
4/20/2020 6:00:00 AM,228.1,58.56,71.82,83.13,73.16,82.77,84.55,0.1,0
4/20/2020 5:00:00 AM,228.11,58.59,71.84,83.11,73.16,82.76,84.53,0.1,0
4/20/2020 4:00:00 AM,228.13,58.64,71.83,83.14,73.16,82.76,84.53,0.1,0
4/20/2020 3:00:00 AM,228.11,58.68,71.83,83.12,73.16,82.75,84.53,0.1,0
4/20/2020 2:00:00 AM,228.1,58.71,71.82,83.12,73.16,82.74,84.53,0.1,0
4/20/2020 1:00:00 AM,228.11,58.75,71.84,83.12,73.15,82.75,84.53,0.1,0
4/20/2020 12:00:00 AM,228.12,58.77,71.83,83.11,73.18,82.74,84.53,0.09,0
4/19/2020 11:00:00 PM,228.12,58.77,71.82,83.12,73.17,82.75,84.53,0.08,0
4/19/2020 10:00:00 PM,228.09,58.78,71.8,83.12,73.16,82.73,84.52,0.08,0
4/19/2020 9:00:00 PM,228.08,58.75,71.81,83.11,73.17,82.73,84.51,0.08,0
4/19/2020 8:00:00 PM,228.12,58.72,71.85,83.11,73.16,82.74,84.52,0.07,0
4/19/2020 7:00:00 PM,228.14,58.65,71.86,83.11,73.16,82.74,84.51,0.05,0
4/19/2020 6:00:00 PM,228.17,58.59,71.9,83.11,73.16,82.73,84.5,0.02,0
4/19/2020 5:00:00 PM,228.23,58.58,71.94,83.13,73.16,82.73,84.51,-0.03,0
4/19/2020 4:00:00 PM,228.29,58.6,71.99,83.15,73.15,82.72,84.51,-0.03,0
4/19/2020 3:00:00 PM,228.39,58.66,72.07,83.18,73.15,82.74,84.52,0,0
4/19/2020 2:00:00 PM,228.49,58.73,72.12,83.21,73.16,82.73,84.51,0.03,0
4/19/2020 1:00:00 PM,228.61,58.84,72.21,83.24,73.16,82.73,84.51,0.08,0
4/19/2020 12:00:00 PM,228.68,58.95,72.26,83.26,73.16,82.74,84.51,0.08,0
4/19/2020 11:00:00 AM,228.78,59.07,72.32,83.28,73.17,82.73,84.5,0.06,0
4/19/2020 10:00:00 AM,228.84,59.21,72.36,83.31,73.16,82.74,84.51,0.08,0
4/19/2020 9:00:00 AM,228.92,59.35,72.42,83.33,73.17,82.73,84.51,0.11,0
4/19/2020 8:00:00 AM,228.96,59.43,72.45,83.34,73.17,82.73,84.49,0.1,0
4/19/2020 7:00:00 AM,228.99,59.5,72.48,83.34,73.17,82.72,84.5,0.13,0
4/19/2020 6:00:00 AM,229,59.57,72.49,83.34,73.17,82.73,84.5,0.12,0
4/19/2020 5:00:00 AM,228.99,59.61,72.49,83.33,73.17,82.72,84.49,0.13,0
4/19/2020 4:00:00 AM,229,59.64,72.51,83.33,73.17,82.71,84.51,0.11,0
4/19/2020 3:00:00 AM,228.99,59.69,72.51,83.32,73.16,82.71,84.52,0.1,0
4/19/2020 2:00:00 AM,229.01,59.74,72.52,83.34,73.15,82.7,84.52,0.1,0
4/19/2020 1:00:00 AM,229.04,59.78,72.53,83.34,73.17,82.71,84.5,0.1,0
4/19/2020 12:00:00 AM,229.04,59.81,72.53,83.33,73.18,82.71,84.5,0.1,0
