Agri-Park West Unified WS,Soil Moisture Sum,Soil Moisture 8",Soil Moisture 16",Soil Moisture 28",Soil Moisture 36",Soil Moisture 48",Soil Moisture 56",Pressure Switch - Calculated
5/6/2020 1:00:00 PM,336.74,51.83,52.42,52.71,58.9,56.78,64.1,0
5/6/2020 12:00:00 PM,337.04,51.91,52.46,52.75,58.94,56.83,64.14,0
5/6/2020 11:00:00 AM,337.36,52.02,52.5,52.79,58.97,56.89,64.2,0
5/6/2020 10:00:00 AM,337.73,52.15,52.55,52.83,59.01,56.96,64.23,0
5/6/2020 9:00:00 AM,338.03,52.29,52.59,52.85,59.02,57.02,64.27,0
5/6/2020 8:00:00 AM,338.26,52.39,52.6,52.87,59.05,57.06,64.29,0
5/6/2020 7:00:00 AM,338.46,52.49,52.64,52.88,59.07,57.08,64.3,0
5/6/2020 6:00:00 AM,338.5,52.57,52.64,52.87,59.06,57.07,64.3,0
5/6/2020 5:00:00 AM,338.51,52.58,52.63,52.87,59.06,57.06,64.3,0
5/6/2020 4:00:00 AM,338.5,52.6,52.61,52.87,59.08,57.05,64.3,0
5/6/2020 3:00:00 AM,338.47,52.61,52.6,52.87,59.06,57.04,64.29,0
5/6/2020 2:00:00 AM,338.42,52.58,52.58,52.86,59.06,57.04,64.29,0
5/6/2020 1:00:00 AM,338.33,52.57,52.56,52.85,59.06,57.01,64.28,0
5/6/2020 12:00:00 AM,338.32,52.55,52.55,52.85,59.06,57.02,64.28,0
5/5/2020 11:00:00 PM,338.27,52.55,52.53,52.84,59.06,57,64.28,0
5/5/2020 10:00:00 PM,338.2,52.53,52.52,52.84,59.06,56.97,64.27,0
5/5/2020 9:00:00 PM,338.1,52.46,52.51,52.84,59.06,56.96,64.28,0
5/5/2020 8:00:00 PM,338.01,52.37,52.51,52.82,59.08,56.95,64.28,0
5/5/2020 7:00:00 PM,337.87,52.29,52.48,52.81,59.05,56.94,64.3,0
5/5/2020 6:00:00 PM,337.85,52.18,52.49,52.82,59.08,56.94,64.34,0
5/5/2020 5:00:00 PM,337.87,52.11,52.51,52.84,59.11,56.94,64.36,0
5/5/2020 4:00:00 PM,338,52.08,52.52,52.87,59.14,56.98,64.41,0
5/5/2020 3:00:00 PM,338.15,52.06,52.54,52.91,59.18,57.02,64.44,0
5/5/2020 2:00:00 PM,338.53,52.1,52.61,52.97,59.24,57.11,64.51,0
5/5/2020 1:00:00 PM,338.88,52.16,52.65,53.03,59.28,57.19,64.57,0
5/5/2020 12:00:00 PM,339.27,52.26,52.71,53.08,59.33,57.27,64.62,0
5/5/2020 11:00:00 AM,339.57,52.36,52.75,53.13,59.34,57.33,64.66,0
5/5/2020 10:00:00 AM,339.85,52.46,52.78,53.15,59.37,57.39,64.69,0
5/5/2020 9:00:00 AM,340.14,52.59,52.82,53.18,59.4,57.45,64.71,0
5/5/2020 8:00:00 AM,340.36,52.7,52.84,53.18,59.42,57.48,64.74,0
5/5/2020 7:00:00 AM,340.45,52.77,52.84,53.19,59.43,57.48,64.75,0
5/5/2020 6:00:00 AM,340.53,52.85,52.85,53.19,59.43,57.48,64.73,0
5/5/2020 5:00:00 AM,340.55,52.89,52.84,53.18,59.43,57.46,64.74,0
5/5/2020 4:00:00 AM,340.55,52.93,52.84,53.16,59.43,57.46,64.73,0
5/5/2020 3:00:00 AM,340.54,52.95,52.82,53.16,59.43,57.45,64.72,0
5/5/2020 2:00:00 AM,340.56,52.99,52.81,53.16,59.42,57.45,64.73,0
5/5/2020 1:00:00 AM,340.53,53,52.8,53.16,59.42,57.43,64.72,0
5/5/2020 12:00:00 AM,340.49,53.01,52.78,53.15,59.41,57.41,64.73,0
5/4/2020 11:00:00 PM,340.45,52.99,52.77,53.16,59.42,57.4,64.72,0
5/4/2020 10:00:00 PM,340.42,52.97,52.77,53.14,59.43,57.38,64.73,0
5/4/2020 9:00:00 PM,340.31,52.91,52.75,53.15,59.42,57.37,64.71,0
5/4/2020 8:00:00 PM,340.2,52.81,52.74,53.15,59.41,57.35,64.72,0
5/4/2020 7:00:00 PM,340.07,52.7,52.74,53.14,59.42,57.34,64.73,0
5/4/2020 6:00:00 PM,340.02,52.62,52.74,53.14,59.43,57.34,64.75,0
5/4/2020 5:00:00 PM,340.05,52.56,52.75,53.15,59.47,57.35,64.77,0
5/4/2020 4:00:00 PM,340.2,52.53,52.77,53.2,59.5,57.38,64.82,0
5/4/2020 3:00:00 PM,340.43,52.52,52.81,53.24,59.54,57.45,64.88,0
5/4/2020 2:00:00 PM,340.7,52.57,52.85,53.28,59.58,57.51,64.92,0
5/4/2020 1:00:00 PM,340.98,52.61,52.91,53.32,59.61,57.57,64.96,0
5/4/2020 12:00:00 PM,341.28,52.67,52.96,53.35,59.65,57.65,65,0
5/4/2020 11:00:00 AM,341.63,52.77,53.01,53.4,59.69,57.72,65.06,0
5/4/2020 10:00:00 AM,342,52.89,53.06,53.44,59.73,57.79,65.09,0
5/4/2020 9:00:00 AM,342.28,53.03,53.09,53.46,59.74,57.86,65.11,0
5/4/2020 8:00:00 AM,342.54,53.16,53.14,53.47,59.76,57.89,65.13,0
5/4/2020 7:00:00 AM,342.68,53.26,53.14,53.47,59.77,57.89,65.15,0
5/4/2020 6:00:00 AM,342.71,53.31,53.14,53.47,59.77,57.89,65.13,0
5/4/2020 5:00:00 AM,342.77,53.37,53.15,53.48,59.78,57.87,65.12,0
5/4/2020 4:00:00 AM,342.76,53.42,53.14,53.46,59.77,57.85,65.12,0
5/4/2020 3:00:00 AM,342.75,53.44,53.13,53.45,59.77,57.84,65.11,0
5/4/2020 2:00:00 AM,342.74,53.47,53.13,53.45,59.77,57.83,65.1,0
5/4/2020 1:00:00 AM,342.76,53.49,53.13,53.46,59.76,57.82,65.1,0
5/4/2020 12:00:00 AM,342.74,53.49,53.12,53.44,59.77,57.82,65.1,0
5/3/2020 11:00:00 PM,342.7,53.51,53.1,53.44,59.77,57.8,65.08,0
5/3/2020 10:00:00 PM,342.65,53.48,53.1,53.44,59.76,57.79,65.09,0
5/3/2020 9:00:00 PM,342.57,53.43,53.08,53.43,59.76,57.77,65.1,0
5/3/2020 8:00:00 PM,342.49,53.38,53.08,53.43,59.76,57.75,65.09,0
5/3/2020 7:00:00 PM,342.41,53.3,53.09,53.42,59.76,57.74,65.1,0
5/3/2020 6:00:00 PM,342.4,53.25,53.09,53.43,59.78,57.74,65.11,0
5/3/2020 5:00:00 PM,342.47,53.22,53.1,53.45,59.8,57.75,65.14,0
5/3/2020 4:00:00 PM,342.63,53.22,53.13,53.48,59.85,57.78,65.17,0
5/3/2020 3:00:00 PM,342.83,53.24,53.17,53.51,59.87,57.83,65.21,0
5/3/2020 2:00:00 PM,343.14,53.31,53.21,53.55,59.92,57.88,65.27,0
5/3/2020 1:00:00 PM,343.42,53.37,53.26,53.58,59.95,57.95,65.3,0
5/3/2020 12:00:00 PM,343.66,53.43,53.3,53.61,59.97,58,65.35,0
5/3/2020 11:00:00 AM,343.92,53.52,53.34,53.63,60,58.05,65.38,0
5/3/2020 10:00:00 AM,344.24,53.64,53.4,53.66,60.02,58.11,65.41,0
5/3/2020 9:00:00 AM,344.46,53.76,53.41,53.66,60.04,58.15,65.44,0
5/3/2020 8:00:00 AM,344.66,53.86,53.45,53.67,60.05,58.18,65.45,0
5/3/2020 7:00:00 AM,344.77,53.93,53.46,53.68,60.06,58.19,65.45,0
5/3/2020 6:00:00 AM,344.85,54.01,53.46,53.68,60.06,58.19,65.45,0
5/3/2020 5:00:00 AM,344.89,54.06,53.46,53.67,60.06,58.19,65.45,0
5/3/2020 4:00:00 AM,344.91,54.1,53.46,53.67,60.07,58.17,65.45,0
5/3/2020 3:00:00 AM,344.91,54.13,53.46,53.66,60.07,58.17,65.43,0
5/3/2020 2:00:00 AM,344.9,54.15,53.45,53.66,60.06,58.15,65.43,0
5/3/2020 1:00:00 AM,344.89,54.16,53.44,53.65,60.06,58.15,65.43,0
5/3/2020 12:00:00 AM,344.87,54.16,53.44,53.65,60.06,58.13,65.43,0
5/2/2020 11:00:00 PM,344.83,54.17,53.42,53.65,60.05,58.12,65.41,0
5/2/2020 10:00:00 PM,344.77,54.15,53.41,53.65,60.06,58.1,65.4,0
5/2/2020 9:00:00 PM,344.73,54.14,53.41,53.64,60.05,58.08,65.4,0
5/2/2020 8:00:00 PM,344.67,54.09,53.41,53.64,60.06,58.07,65.4,0
5/2/2020 7:00:00 PM,344.61,54.05,53.39,53.64,60.06,58.06,65.4,0
5/2/2020 6:00:00 PM,344.55,53.99,53.4,53.63,60.06,58.05,65.41,0
5/2/2020 5:00:00 PM,344.54,53.96,53.4,53.64,60.07,58.04,65.42,0
5/2/2020 4:00:00 PM,344.7,53.98,53.43,53.65,60.09,58.08,65.46,0
5/2/2020 3:00:00 PM,344.83,53.99,53.46,53.68,60.11,58.1,65.5,0
5/2/2020 2:00:00 PM,344.98,54.01,53.49,53.69,60.14,58.13,65.53,0
5/2/2020 1:00:00 PM,345.26,54.07,53.54,53.73,60.16,58.18,65.58,0
5/2/2020 12:00:00 PM,345.52,54.14,53.57,53.75,60.19,58.25,65.61,0
5/2/2020 11:00:00 AM,345.77,54.22,53.61,53.77,60.22,58.29,65.64,0
5/2/2020 10:00:00 AM,345.99,54.33,53.64,53.79,60.24,58.34,65.66,0
5/2/2020 9:00:00 AM,346.22,54.43,53.68,53.8,60.26,58.37,65.68,0
5/2/2020 8:00:00 AM,346.33,54.51,53.68,53.8,60.27,58.38,65.68,0
5/2/2020 7:00:00 AM,346.39,54.57,53.68,53.8,60.27,58.38,65.68,0
5/2/2020 6:00:00 AM,346.43,54.62,53.69,53.8,60.27,58.37,65.67,0
5/2/2020 5:00:00 AM,346.42,54.65,53.69,53.79,60.27,58.34,65.67,0
5/2/2020 4:00:00 AM,346.44,54.69,53.69,53.78,60.27,58.35,65.66,0
5/2/2020 3:00:00 AM,346.45,54.7,53.69,53.78,60.27,58.34,65.66,0
5/2/2020 2:00:00 AM,346.41,54.72,53.67,53.78,60.27,58.32,65.65,0
5/2/2020 1:00:00 AM,346.4,54.74,53.66,53.77,60.27,58.31,65.64,0
5/2/2020 12:00:00 AM,346.39,54.75,53.66,53.78,60.26,58.3,65.64,0
5/1/2020 11:00:00 PM,346.35,54.73,53.65,53.77,60.27,58.29,65.64,0
5/1/2020 10:00:00 PM,346.27,54.7,53.65,53.77,60.26,58.27,65.62,0
5/1/2020 9:00:00 PM,346.23,54.67,53.65,53.76,60.26,58.25,65.64,0
5/1/2020 8:00:00 PM,346.14,54.61,53.65,53.76,60.26,58.25,65.62,0
5/1/2020 7:00:00 PM,346.05,54.53,53.65,53.75,60.26,58.22,65.64,0
5/1/2020 6:00:00 PM,346.06,54.5,53.66,53.75,60.28,58.22,65.65,0
5/1/2020 5:00:00 PM,346.14,54.48,53.68,53.78,60.3,58.23,65.67,0
5/1/2020 4:00:00 PM,346.31,54.49,53.71,53.8,60.33,58.25,65.72,0
5/1/2020 3:00:00 PM,346.59,54.54,53.77,53.83,60.38,58.31,65.76,0
5/1/2020 2:00:00 PM,346.86,54.6,53.82,53.87,60.4,58.36,65.81,0
5/1/2020 1:00:00 PM,347.15,54.68,53.87,53.89,60.45,58.43,65.85,0
5/1/2020 12:00:00 PM,347.46,54.78,53.94,53.91,60.46,58.48,65.89,0
5/1/2020 11:00:00 AM,347.85,54.9,54.01,53.96,60.5,58.56,65.93,0
5/1/2020 10:00:00 AM,348.15,55.02,54.06,53.99,60.51,58.61,65.96,0
5/1/2020 9:00:00 AM,348.4,55.14,54.1,53.99,60.53,58.66,65.99,0
5/1/2020 8:00:00 AM,348.65,55.26,54.14,53.99,60.55,58.7,66.01,0
5/1/2020 7:00:00 AM,348.79,55.37,54.16,53.99,60.55,58.7,66.01,0
5/1/2020 6:00:00 AM,348.88,55.46,54.17,53.99,60.56,58.7,66,0
5/1/2020 5:00:00 AM,348.94,55.51,54.18,53.98,60.57,58.7,66,0
5/1/2020 4:00:00 AM,348.94,55.57,54.18,53.98,60.56,58.67,65.99,0
5/1/2020 3:00:00 AM,348.99,55.62,54.18,53.97,60.56,58.66,65.99,0
5/1/2020 2:00:00 AM,349.01,55.67,54.18,53.97,60.55,58.66,65.97,0
5/1/2020 1:00:00 AM,349,55.7,54.19,53.95,60.55,58.64,65.98,0
5/1/2020 12:00:00 AM,348.99,55.71,54.18,53.96,60.53,58.62,65.98,0
4/30/2020 11:00:00 PM,348.98,55.72,54.18,53.95,60.54,58.61,65.97,0
4/30/2020 10:00:00 PM,348.94,55.73,54.18,53.94,60.54,58.61,65.95,0
4/30/2020 9:00:00 PM,348.94,55.73,54.17,53.93,60.55,58.6,65.96,0
4/30/2020 8:00:00 PM,348.89,55.72,54.17,53.92,60.54,58.57,65.96,0
4/30/2020 7:00:00 PM,348.82,55.69,54.17,53.91,60.53,58.55,65.96,0
4/30/2020 6:00:00 PM,348.78,55.65,54.18,53.9,60.53,58.55,65.97,0
4/30/2020 5:00:00 PM,348.92,55.68,54.21,53.92,60.56,58.55,65.99,0
4/30/2020 4:00:00 PM,349.07,55.71,54.24,53.93,60.58,58.58,66.03,0
4/30/2020 3:00:00 PM,349.33,55.76,54.29,53.96,60.62,58.63,66.08,0
4/30/2020 2:00:00 PM,349.65,55.86,54.35,53.98,60.65,58.7,66.11,0
4/30/2020 1:00:00 PM,350.04,55.97,54.43,54.03,60.68,58.76,66.17,0
4/30/2020 12:00:00 PM,350.33,56.09,54.47,54.05,60.69,58.84,66.19,0
4/30/2020 11:00:00 AM,350.69,56.2,54.54,54.07,60.73,58.91,66.23,0
4/30/2020 10:00:00 AM,351.03,56.34,54.6,54.1,60.76,58.97,66.26,0
4/30/2020 9:00:00 AM,351.21,56.45,54.64,54.1,60.76,58.99,66.28,0
4/30/2020 8:00:00 AM,351.34,56.53,54.66,54.1,60.77,58.99,66.29,0
4/30/2020 7:00:00 AM,351.41,56.59,54.67,54.1,60.77,59,66.28,0
4/30/2020 6:00:00 AM,351.39,56.64,54.66,54.08,60.76,58.98,66.26,0
4/30/2020 5:00:00 AM,351.42,56.68,54.66,54.08,60.76,58.97,66.26,0
4/30/2020 4:00:00 AM,351.43,56.72,54.67,54.07,60.76,58.95,66.26,0
4/30/2020 3:00:00 AM,351.43,56.75,54.65,54.06,60.76,58.96,66.25,0
4/30/2020 2:00:00 AM,351.38,56.74,54.65,54.04,60.76,58.94,66.24,0
4/30/2020 1:00:00 AM,351.38,56.76,54.64,54.04,60.77,58.93,66.24,0
4/30/2020 12:00:00 AM,351.34,56.77,54.63,54.03,60.76,58.91,66.23,0
4/29/2020 11:00:00 PM,351.31,56.78,54.63,54.02,60.75,58.9,66.22,0
4/29/2020 10:00:00 PM,351.27,56.78,54.62,54.02,60.75,58.88,66.22,0
4/29/2020 9:00:00 PM,351.2,56.76,54.61,54,60.75,58.87,66.21,0
4/29/2020 8:00:00 PM,351.11,56.73,54.6,53.99,60.74,58.85,66.21,0
4/29/2020 7:00:00 PM,351.13,56.74,54.62,53.98,60.74,58.84,66.22,0
4/29/2020 6:00:00 PM,351.14,56.74,54.61,53.98,60.75,58.83,66.22,0
4/29/2020 5:00:00 PM,351.26,56.77,54.63,53.99,60.77,58.85,66.26,0
4/29/2020 4:00:00 PM,351.43,56.83,54.65,54.01,60.79,58.87,66.28,0
4/29/2020 3:00:00 PM,351.63,56.9,54.69,54.03,60.8,58.9,66.31,0
4/29/2020 2:00:00 PM,351.87,56.96,54.73,54.05,60.83,58.95,66.35,0
4/29/2020 1:00:00 PM,352.13,57.04,54.78,54.08,60.84,59,66.39,0
4/29/2020 12:00:00 PM,352.34,57.13,54.82,54.08,60.86,59.04,66.42,0
4/29/2020 11:00:00 AM,352.52,57.2,54.85,54.1,60.86,59.07,66.43,0
4/29/2020 10:00:00 AM,352.73,57.28,54.9,54.09,60.89,59.11,66.45,0
4/29/2020 9:00:00 AM,352.88,57.37,54.92,54.08,60.91,59.14,66.46,0
4/29/2020 8:00:00 AM,352.96,57.44,54.93,54.08,60.91,59.14,66.46,0
4/29/2020 7:00:00 AM,353.02,57.49,54.93,54.08,60.93,59.14,66.45,0
4/29/2020 6:00:00 AM,353.04,57.53,54.93,54.08,60.91,59.13,66.45,0
4/29/2020 5:00:00 AM,352.98,57.53,54.92,54.07,60.89,59.12,66.45,0
4/29/2020 4:00:00 AM,352.98,57.58,54.9,54.07,60.9,59.11,66.43,0
4/29/2020 3:00:00 AM,352.97,57.59,54.9,54.05,60.9,59.09,66.43,0
4/29/2020 2:00:00 AM,352.94,57.62,54.89,54.05,60.89,59.07,66.43,0
4/29/2020 1:00:00 AM,352.9,57.62,54.87,54.03,60.89,59.06,66.42,0
4/29/2020 12:00:00 AM,352.86,57.61,54.86,54.03,60.9,59.05,66.41,0
4/28/2020 11:00:00 PM,352.81,57.61,54.84,54.02,60.9,59.04,66.4,0
4/28/2020 10:00:00 PM,352.75,57.59,54.84,54.01,60.88,59.02,66.4,0
4/28/2020 9:00:00 PM,352.71,57.58,54.83,54.01,60.89,59.01,66.39,0
4/28/2020 8:00:00 PM,352.63,57.54,54.82,54,60.89,58.98,66.39,0
4/28/2020 7:00:00 PM,352.57,57.51,54.81,53.99,60.88,58.96,66.4,0
4/28/2020 6:00:00 PM,352.53,57.48,54.82,53.98,60.88,58.96,66.4,0
4/28/2020 5:00:00 PM,352.59,57.49,54.83,53.99,60.9,58.96,66.42,0
4/28/2020 4:00:00 PM,352.72,57.5,54.86,53.99,60.92,58.98,66.47,0
4/28/2020 3:00:00 PM,353.03,57.58,54.93,54.02,60.95,59.03,66.52,0
4/28/2020 2:00:00 PM,353.35,57.66,55,54.05,60.99,59.1,66.55,0
4/28/2020 1:00:00 PM,353.62,57.74,55.05,54.07,61,59.15,66.6,0
4/28/2020 12:00:00 PM,354.01,57.85,55.13,54.11,61.04,59.23,66.65,0
4/28/2020 11:00:00 AM,354.35,57.95,55.21,54.14,61.06,59.31,66.67,0
4/28/2020 10:00:00 AM,354.7,58.08,55.28,54.16,61.09,59.36,66.73,0
4/28/2020 9:00:00 AM,354.93,58.17,55.33,54.16,61.11,59.42,66.75,0
4/28/2020 8:00:00 AM,355.09,58.24,55.36,54.17,61.11,59.44,66.76,0
4/28/2020 7:00:00 AM,355.3,58.34,55.42,54.17,61.12,59.48,66.78,0
4/28/2020 6:00:00 AM,355.45,58.43,55.44,54.18,61.14,59.49,66.78,0
4/28/2020 5:00:00 AM,355.45,58.46,55.44,54.17,61.13,59.48,66.78,0
4/28/2020 4:00:00 AM,355.44,58.5,55.44,54.17,61.12,59.46,66.75,0
4/28/2020 3:00:00 AM,355.47,58.54,55.44,54.15,61.13,59.46,66.75,0
4/28/2020 2:00:00 AM,355.49,58.57,55.44,54.15,61.13,59.45,66.75,0
4/28/2020 1:00:00 AM,355.48,58.58,55.44,54.16,61.13,59.44,66.75,0
4/28/2020 12:00:00 AM,355.47,58.59,55.44,54.15,61.12,59.44,66.74,0
4/27/2020 11:00:00 PM,355.46,58.61,55.43,54.15,61.13,59.41,66.74,0
4/27/2020 10:00:00 PM,355.39,58.59,55.42,54.13,61.12,59.4,66.73,0
4/27/2020 9:00:00 PM,355.35,58.58,55.43,54.13,61.12,59.39,66.71,0
4/27/2020 8:00:00 PM,355.29,58.55,55.42,54.13,61.12,59.36,66.72,0
4/27/2020 7:00:00 PM,355.22,58.51,55.42,54.12,61.11,59.35,66.71,0
4/27/2020 6:00:00 PM,355.22,58.5,55.44,54.11,61.11,59.34,66.72,0
4/27/2020 5:00:00 PM,355.27,58.52,55.46,54.11,61.12,59.33,66.73,0
4/27/2020 4:00:00 PM,355.43,58.57,55.51,54.13,61.14,59.33,66.75,0
4/27/2020 3:00:00 PM,355.62,58.63,55.56,54.13,61.15,59.36,66.78,0
4/27/2020 2:00:00 PM,355.89,58.71,55.64,54.15,61.17,59.4,66.8,0
4/27/2020 1:00:00 PM,356.24,58.82,55.73,54.18,61.19,59.47,66.84,0
4/27/2020 12:00:00 PM,356.58,58.94,55.81,54.21,61.22,59.54,66.88,0
4/27/2020 11:00:00 AM,356.9,59.04,55.9,54.23,61.24,59.6,66.9,0
4/27/2020 10:00:00 AM,357.19,59.17,55.97,54.23,61.25,59.65,66.93,0
4/27/2020 9:00:00 AM,357.44,59.28,56.05,54.24,61.27,59.66,66.94,0
4/27/2020 8:00:00 AM,357.56,59.36,56.07,54.24,61.28,59.67,66.94,0
4/27/2020 7:00:00 AM,357.64,59.44,56.08,54.24,61.27,59.66,66.94,0
4/27/2020 6:00:00 AM,357.67,59.5,56.08,54.23,61.27,59.66,66.93,0
4/27/2020 5:00:00 AM,357.69,59.55,56.08,54.22,61.27,59.65,66.92,0
4/27/2020 4:00:00 AM,357.69,59.6,56.07,54.21,61.26,59.63,66.92,0
4/27/2020 3:00:00 AM,357.69,59.64,56.06,54.19,61.26,59.63,66.91,0
4/27/2020 2:00:00 AM,357.67,59.67,56.05,54.19,61.25,59.61,66.89,0
4/27/2020 1:00:00 AM,357.66,59.71,56.05,54.18,61.24,59.59,66.89,0
4/27/2020 12:00:00 AM,357.66,59.73,56.03,54.18,61.24,59.59,66.88,0
4/26/2020 11:00:00 PM,357.65,59.75,56.02,54.17,61.25,59.58,66.88,0
4/26/2020 10:00:00 PM,357.58,59.73,56.01,54.16,61.24,59.56,66.87,0
4/26/2020 9:00:00 PM,357.51,59.73,56,54.15,61.22,59.55,66.86,0
4/26/2020 8:00:00 PM,357.42,59.71,55.99,54.14,61.22,59.53,66.85,0
4/26/2020 7:00:00 PM,357.36,59.68,55.98,54.13,61.22,59.51,66.85,0
4/26/2020 6:00:00 PM,357.37,59.7,55.98,54.12,61.21,59.5,66.86,0
4/26/2020 5:00:00 PM,357.42,59.71,56.01,54.12,61.22,59.48,66.87,0
4/26/2020 4:00:00 PM,357.59,59.77,56.07,54.13,61.24,59.5,66.88,0
4/26/2020 3:00:00 PM,357.75,59.83,56.12,54.14,61.26,59.5,66.89,0
4/26/2020 2:00:00 PM,357.99,59.9,56.18,54.15,61.27,59.55,66.92,0
4/26/2020 1:00:00 PM,358.28,60,56.27,54.17,61.29,59.58,66.96,0
4/26/2020 12:00:00 PM,358.55,60.1,56.35,54.18,61.29,59.64,66.98,0
4/26/2020 11:00:00 AM,358.81,60.18,56.42,54.19,61.32,59.69,67.01,0
4/26/2020 10:00:00 AM,359.05,60.27,56.49,54.19,61.33,59.73,67.03,0
4/26/2020 9:00:00 AM,359.24,60.36,56.54,54.19,61.35,59.75,67.04,0
4/26/2020 8:00:00 AM,359.36,60.44,56.57,54.19,61.35,59.76,67.04,0
4/26/2020 7:00:00 AM,359.41,60.52,56.58,54.18,61.35,59.75,67.03,0
4/26/2020 6:00:00 AM,359.4,60.55,56.55,54.18,61.35,59.74,67.03,0
4/26/2020 5:00:00 AM,359.4,60.59,56.54,54.17,61.35,59.72,67.02,0
4/26/2020 4:00:00 AM,359.38,60.62,56.52,54.16,61.34,59.72,67.01,0
4/26/2020 3:00:00 AM,359.34,60.65,56.5,54.15,61.33,59.7,67,0
4/26/2020 2:00:00 AM,359.3,60.68,56.47,54.13,61.33,59.69,67.01,0
4/26/2020 1:00:00 AM,359.26,60.69,56.44,54.13,61.33,59.68,66.98,0
4/26/2020 12:00:00 AM,359.2,60.71,56.41,54.11,61.33,59.66,66.97,0
4/25/2020 11:00:00 PM,359.14,60.69,56.39,54.11,61.33,59.64,66.98,0
4/25/2020 10:00:00 PM,359.01,60.67,56.34,54.1,61.31,59.63,66.96,0
4/25/2020 9:00:00 PM,358.94,60.67,56.31,54.1,61.3,59.61,66.96,0
4/25/2020 8:00:00 PM,358.85,60.62,56.29,54.08,61.3,59.6,66.96,0
4/25/2020 7:00:00 PM,358.72,60.56,56.25,54.08,61.3,59.58,66.95,0
4/25/2020 6:00:00 PM,358.6,60.52,56.23,54.07,61.29,59.56,66.94,0
4/25/2020 5:00:00 PM,358.55,60.51,56.22,54.06,61.29,59.54,66.94,0
4/25/2020 4:00:00 PM,358.58,60.51,56.23,54.06,61.29,59.53,66.95,0
4/25/2020 3:00:00 PM,358.72,60.56,56.26,54.07,61.31,59.54,66.97,0
4/25/2020 2:00:00 PM,358.96,60.62,56.32,54.08,61.34,59.58,67.01,0
4/25/2020 1:00:00 PM,359.24,60.69,56.39,54.1,61.36,59.65,67.05,0
4/25/2020 12:00:00 PM,359.51,60.74,56.43,54.14,61.39,59.71,67.09,0.25
4/25/2020 11:00:00 AM,359.75,60.81,56.48,54.15,61.41,59.77,67.13,0
4/25/2020 10:00:00 AM,359.99,60.87,56.52,54.18,61.44,59.83,67.15,0
4/25/2020 9:00:00 AM,360.1,60.92,56.52,54.17,61.46,59.86,67.16,0
4/25/2020 8:00:00 AM,360.11,60.95,56.5,54.17,61.47,59.88,67.15,0
4/25/2020 7:00:00 AM,360.06,60.97,56.43,54.18,61.47,59.87,67.15,0
4/25/2020 6:00:00 AM,359.93,60.96,56.34,54.17,61.47,59.84,67.15,0
4/25/2020 5:00:00 AM,359.82,60.95,56.25,54.16,61.47,59.83,67.15,0
4/25/2020 4:00:00 AM,359.68,60.93,56.16,54.15,61.47,59.82,67.14,0
4/25/2020 3:00:00 AM,359.49,60.9,56.05,54.14,61.47,59.81,67.13,0
4/25/2020 2:00:00 AM,359.27,60.85,55.93,54.13,61.46,59.79,67.13,0
4/25/2020 1:00:00 AM,359.04,60.79,55.79,54.11,61.46,59.78,67.12,0
4/25/2020 12:00:00 AM,358.81,60.74,55.64,54.11,61.45,59.76,67.11,0
4/24/2020 11:00:00 PM,358.5,60.64,55.46,54.1,61.45,59.74,67.1,0
4/24/2020 10:00:00 PM,358.08,60.51,55.23,54.1,61.44,59.71,67.09,0
4/24/2020 9:00:00 PM,357.63,60.35,54.98,54.08,61.44,59.69,67.09,0
4/24/2020 8:00:00 PM,357.14,60.15,54.74,54.07,61.43,59.66,67.08,0
4/24/2020 7:00:00 PM,356.58,59.9,54.48,54.06,61.43,59.65,67.07,0
4/24/2020 6:00:00 PM,355.89,59.53,54.17,54.06,61.43,59.63,67.07,0
4/24/2020 5:00:00 PM,355.04,59,53.83,54.06,61.44,59.62,67.1,0
4/24/2020 4:00:00 PM,353.96,58.16,53.53,54.06,61.46,59.62,67.13,0
4/24/2020 3:00:00 PM,352.02,56.33,53.31,54.08,61.47,59.66,67.16,0.25
4/24/2020 2:00:00 PM,349.46,53.72,53.21,54.1,61.5,59.72,67.21,1
4/24/2020 1:00:00 PM,348.05,52.16,53.18,54.13,61.53,59.79,67.26,1
4/24/2020 12:00:00 PM,347.58,51.49,53.19,54.15,61.57,59.88,67.3,1
4/24/2020 11:00:00 AM,347.53,51.27,53.21,54.17,61.58,59.95,67.35,1
4/24/2020 10:00:00 AM,347.75,51.2,53.25,54.2,61.62,60.06,67.41,1
4/24/2020 9:00:00 AM,347.94,51.22,53.28,54.22,61.64,60.14,67.45,1
4/24/2020 8:00:00 AM,348.15,51.25,53.29,54.23,61.68,60.2,67.49,1
4/24/2020 7:00:00 AM,348.23,51.29,53.3,54.22,61.69,60.23,67.5,1
4/24/2020 6:00:00 AM,348.34,51.34,53.31,54.22,61.72,60.25,67.51,1
4/24/2020 5:00:00 AM,348.34,51.36,53.31,54.22,61.72,60.24,67.49,1
4/24/2020 4:00:00 AM,348.3,51.39,53.31,54.19,61.71,60.22,67.49,1
4/24/2020 3:00:00 AM,348.26,51.39,53.31,54.17,61.71,60.21,67.48,1
4/24/2020 2:00:00 AM,348.25,51.43,53.28,54.17,61.7,60.19,67.47,1
4/24/2020 1:00:00 AM,348.24,51.45,53.27,54.16,61.7,60.17,67.47,1
4/24/2020 12:00:00 AM,348.19,51.47,53.27,54.14,61.69,60.15,67.46,1
4/23/2020 11:00:00 PM,348.2,51.5,53.27,54.13,61.7,60.13,67.47,1
