Agri-Park West Unified WS,Soil Moisture Sum,Soil Moisture 8",Soil Moisture 16",Soil Moisture 28",Soil Moisture 36",Soil Moisture 48",Soil Moisture 56",Pressure Switch - Calculated
5/28/2020 10:00:00 AM,369.92,64,63.41,64.79,59.66,55.81,62.24,0
5/28/2020 9:00:00 AM,370.35,64.12,63.56,64.98,59.66,55.8,62.23,0
5/28/2020 8:00:00 AM,370.84,64.27,63.72,65.13,59.67,55.8,62.24,0
5/28/2020 7:00:00 AM,371.1,64.37,63.81,65.24,59.66,55.8,62.23,0
5/28/2020 6:00:00 AM,371.19,64.44,63.84,65.25,59.65,55.8,62.22,0
5/28/2020 5:00:00 AM,371.21,64.45,63.86,65.26,59.64,55.79,62.22,0
5/28/2020 4:00:00 AM,371.32,64.52,63.9,65.27,59.63,55.8,62.21,0
5/28/2020 3:00:00 AM,371.35,64.56,63.91,65.27,59.62,55.78,62.21,0
5/28/2020 2:00:00 AM,371.39,64.61,63.92,65.28,59.61,55.77,62.21,0
5/28/2020 1:00:00 AM,371.39,64.63,63.93,65.28,59.59,55.76,62.2,0
5/28/2020 12:00:00 AM,371.41,64.66,63.94,65.28,59.57,55.75,62.2,0
5/27/2020 11:00:00 PM,371.43,64.68,63.98,65.28,59.56,55.75,62.18,0
5/27/2020 10:00:00 PM,371.43,64.71,63.98,65.28,59.54,55.73,62.18,0
5/27/2020 9:00:00 PM,371.45,64.71,64.01,65.28,59.53,55.74,62.17,0
5/27/2020 8:00:00 PM,371.47,64.71,64.03,65.31,59.52,55.72,62.18,0
5/27/2020 7:00:00 PM,371.59,64.75,64.03,65.39,59.51,55.72,62.18,0
5/27/2020 6:00:00 PM,371.9,64.79,64.08,65.6,59.53,55.72,62.17,0
5/27/2020 5:00:00 PM,372.29,64.84,64.17,65.85,59.54,55.72,62.17,0
5/27/2020 4:00:00 PM,372.78,64.94,64.27,66.14,59.54,55.71,62.17,0
5/27/2020 3:00:00 PM,373.43,65.08,64.41,66.47,59.57,55.72,62.18,0
5/27/2020 2:00:00 PM,374.12,65.24,64.6,66.79,59.57,55.72,62.19,0
5/27/2020 1:00:00 PM,374.69,65.4,64.75,67.04,59.57,55.74,62.2,0
5/27/2020 12:00:00 PM,375.22,65.54,64.91,67.26,59.57,55.74,62.2,0
5/27/2020 11:00:00 AM,375.77,65.7,65.1,67.49,59.54,55.75,62.19,0
5/27/2020 10:00:00 AM,376.34,65.87,65.32,67.69,59.51,55.74,62.2,0
5/27/2020 9:00:00 AM,376.7,65.96,65.49,67.81,59.48,55.75,62.2,0
5/27/2020 8:00:00 AM,376.96,66.1,65.62,67.89,59.43,55.74,62.19,0
5/27/2020 7:00:00 AM,377.15,66.22,65.73,67.93,59.34,55.74,62.19,0
5/27/2020 6:00:00 AM,377.2,66.28,65.8,67.95,59.26,55.74,62.18,0
5/27/2020 5:00:00 AM,377.27,66.36,65.85,67.97,59.19,55.74,62.17,0
5/27/2020 4:00:00 AM,377.27,66.41,65.89,67.98,59.1,55.73,62.17,0
5/27/2020 3:00:00 AM,377.3,66.49,65.93,67.98,59.01,55.74,62.16,0
5/27/2020 2:00:00 AM,377.31,66.56,65.97,67.98,58.92,55.72,62.16,0
5/27/2020 1:00:00 AM,377.33,66.62,66.03,67.99,58.82,55.72,62.15,0
5/27/2020 12:00:00 AM,377.32,66.67,66.07,67.97,58.72,55.72,62.15,0
5/26/2020 11:00:00 PM,377.26,66.72,66.13,67.93,58.64,55.7,62.14,0
5/26/2020 10:00:00 PM,377.23,66.76,66.2,67.88,58.54,55.71,62.14,0
5/26/2020 9:00:00 PM,377.2,66.81,66.34,67.79,58.41,55.71,62.13,0
5/26/2020 8:00:00 PM,377.14,66.87,66.39,67.71,58.33,55.71,62.14,0
5/26/2020 7:00:00 PM,377.09,66.93,66.5,67.59,58.22,55.71,62.13,0
5/26/2020 6:00:00 PM,377.08,67.05,66.67,67.44,58.08,55.71,62.13,0
5/26/2020 5:00:00 PM,377.19,67.24,66.9,67.28,57.9,55.72,62.14,0
5/26/2020 4:00:00 PM,377.29,67.49,67.19,67.06,57.7,55.71,62.13,0
5/26/2020 3:00:00 PM,377.16,67.78,67.57,66.5,57.45,55.72,62.14,0
5/26/2020 2:00:00 PM,376.19,68.23,68,64.88,57.17,55.75,62.15,0
5/26/2020 1:00:00 PM,372.41,68.76,68.36,60.24,57.14,55.77,62.15,0
5/26/2020 12:00:00 PM,366.39,69.04,68.39,53.83,57.19,55.79,62.15,0.667
5/26/2020 11:00:00 AM,364.28,68.93,68.23,51.92,57.25,55.8,62.15,1
5/26/2020 10:00:00 AM,363.89,68.83,68.12,51.69,57.28,55.8,62.15,1
5/26/2020 9:00:00 AM,363.89,68.81,68.11,51.71,57.29,55.82,62.15,1
5/26/2020 8:00:00 AM,363.93,68.86,68.12,51.72,57.29,55.8,62.15,1
5/26/2020 7:00:00 AM,363.91,68.87,68.09,51.71,57.27,55.82,62.14,1
5/26/2020 6:00:00 AM,363.85,68.86,68.04,51.71,57.28,55.82,62.14,1
5/26/2020 5:00:00 AM,363.74,68.83,68.01,51.7,57.27,55.8,62.13,1
5/26/2020 4:00:00 AM,363.71,68.86,67.99,51.67,57.28,55.79,62.12,1
5/26/2020 3:00:00 AM,363.62,68.88,67.9,51.66,57.28,55.78,62.12,1
5/26/2020 2:00:00 AM,363.49,68.89,67.77,51.65,57.27,55.79,62.12,1
5/26/2020 1:00:00 AM,363.14,68.9,67.44,51.63,57.27,55.77,62.12,1
5/26/2020 12:00:00 AM,362.39,68.9,66.75,51.61,57.26,55.77,62.1,1
5/25/2020 11:00:00 PM,361.38,68.84,65.83,51.6,57.25,55.76,62.1,1
5/25/2020 10:00:00 PM,359.82,68.75,64.36,51.59,57.26,55.75,62.1,1
5/25/2020 9:00:00 PM,356.89,68.62,61.58,51.56,57.26,55.75,62.1,1
5/25/2020 8:00:00 PM,352.38,68.24,57.48,51.56,57.26,55.75,62.09,1
5/25/2020 7:00:00 PM,349.38,66.5,56.28,51.54,57.25,55.73,62.08,1
5/25/2020 6:00:00 PM,345.08,62.21,56.27,51.54,57.25,55.72,62.09,1
5/25/2020 5:00:00 PM,343.63,60.75,56.29,51.52,57.25,55.72,62.09,1
5/25/2020 4:00:00 PM,343.79,60.8,56.37,51.54,57.25,55.72,62.1,1
5/25/2020 3:00:00 PM,343.98,60.88,56.42,51.55,57.27,55.74,62.12,1
5/25/2020 2:00:00 PM,344.26,60.98,56.54,51.56,57.28,55.76,62.13,0.25
5/25/2020 1:00:00 PM,344.54,61.11,56.64,51.58,57.29,55.78,62.14,0
5/25/2020 12:00:00 PM,344.81,61.23,56.77,51.58,57.28,55.8,62.15,0
5/25/2020 11:00:00 AM,345.09,61.35,56.89,51.59,57.29,55.82,62.16,0
5/25/2020 10:00:00 AM,345.31,61.48,56.98,51.59,57.27,55.82,62.17,0
5/25/2020 9:00:00 AM,345.51,61.59,57.07,51.6,57.28,55.82,62.15,0
5/25/2020 8:00:00 AM,345.71,61.7,57.15,51.59,57.28,55.84,62.16,0
5/25/2020 7:00:00 AM,345.83,61.8,57.17,51.6,57.27,55.83,62.15,0
5/25/2020 6:00:00 AM,345.85,61.87,57.15,51.59,57.27,55.83,62.15,0
5/25/2020 5:00:00 AM,345.87,61.91,57.14,51.58,57.28,55.82,62.14,0
5/25/2020 4:00:00 AM,345.94,61.97,57.14,51.58,57.29,55.82,62.14,0
5/25/2020 3:00:00 AM,345.9,62.02,57.11,51.56,57.28,55.8,62.13,0
5/25/2020 2:00:00 AM,345.89,62.05,57.09,51.56,57.28,55.8,62.13,0
5/25/2020 1:00:00 AM,345.91,62.1,57.07,51.54,57.29,55.8,62.12,0
5/25/2020 12:00:00 AM,345.9,62.12,57.05,51.54,57.28,55.78,62.13,0
5/24/2020 11:00:00 PM,345.87,62.13,57.03,51.53,57.28,55.77,62.12,0
5/24/2020 10:00:00 PM,345.8,62.13,57,51.52,57.27,55.77,62.11,0
5/24/2020 9:00:00 PM,345.78,62.13,56.98,51.52,57.29,55.76,62.11,0
5/24/2020 8:00:00 PM,345.72,62.12,56.96,51.5,57.29,55.75,62.11,0
5/24/2020 7:00:00 PM,345.69,62.12,56.95,51.47,57.29,55.74,62.1,0
5/24/2020 6:00:00 PM,345.73,62.17,56.98,51.47,57.28,55.72,62.1,0
5/24/2020 5:00:00 PM,345.87,62.23,57.05,51.47,57.28,55.73,62.11,0
5/24/2020 4:00:00 PM,346.11,62.33,57.14,51.48,57.3,55.74,62.12,0
5/24/2020 3:00:00 PM,346.41,62.47,57.27,51.48,57.31,55.76,62.12,0
5/24/2020 2:00:00 PM,346.78,62.65,57.42,51.49,57.32,55.77,62.13,0
5/24/2020 1:00:00 PM,347.13,62.8,57.55,51.5,57.33,55.8,62.15,0
5/24/2020 12:00:00 PM,347.38,62.94,57.66,51.51,57.32,55.79,62.16,0
5/24/2020 11:00:00 AM,347.71,63.11,57.79,51.51,57.33,55.8,62.16,0
5/24/2020 10:00:00 AM,347.96,63.25,57.88,51.53,57.32,55.81,62.17,0
5/24/2020 9:00:00 AM,348.21,63.43,57.96,51.52,57.34,55.8,62.17,0
5/24/2020 8:00:00 AM,348.37,63.55,58.02,51.52,57.33,55.81,62.15,0
5/24/2020 7:00:00 AM,348.49,63.66,58.03,51.53,57.32,55.8,62.14,0
5/24/2020 6:00:00 AM,348.6,63.83,57.98,51.53,57.32,55.8,62.15,0
5/24/2020 5:00:00 AM,348.6,63.86,57.94,51.53,57.33,55.8,62.13,0
5/24/2020 4:00:00 AM,348.57,63.92,57.88,51.53,57.32,55.79,62.14,0
5/24/2020 3:00:00 AM,348.61,64.03,57.81,51.53,57.32,55.78,62.14,0
5/24/2020 2:00:00 AM,348.61,64.12,57.73,51.53,57.33,55.77,62.13,0
5/24/2020 1:00:00 AM,348.6,64.23,57.62,51.52,57.32,55.77,62.13,0
5/24/2020 12:00:00 AM,348.56,64.3,57.52,51.53,57.32,55.76,62.13,0
5/23/2020 11:00:00 PM,348.56,64.39,57.41,51.54,57.34,55.76,62.12,0
5/23/2020 10:00:00 PM,348.46,64.47,57.24,51.54,57.34,55.76,62.12,0
5/23/2020 9:00:00 PM,348.34,64.58,57.04,51.53,57.33,55.74,62.11,0
5/23/2020 8:00:00 PM,348.22,64.68,56.82,51.52,57.34,55.75,62.1,0
5/23/2020 7:00:00 PM,348.1,64.81,56.57,51.53,57.34,55.74,62.11,0
5/23/2020 6:00:00 PM,348.01,65.05,56.24,51.52,57.36,55.72,62.11,0
5/23/2020 5:00:00 PM,347.84,65.41,55.72,51.52,57.34,55.72,62.13,0
5/23/2020 4:00:00 PM,347.49,65.82,54.96,51.53,57.36,55.72,62.11,0
5/23/2020 3:00:00 PM,346.83,66.23,53.87,51.52,57.35,55.72,62.13,0
5/23/2020 2:00:00 PM,345.5,66.05,52.74,51.52,57.34,55.72,62.13,0.75
5/23/2020 1:00:00 PM,343.96,65.02,52.19,51.52,57.35,55.72,62.14,1
5/23/2020 12:00:00 PM,342.75,63.88,52.1,51.52,57.36,55.74,62.15,1
5/23/2020 11:00:00 AM,341.06,62.17,52.09,51.52,57.36,55.74,62.17,1
5/23/2020 10:00:00 AM,338.59,59.66,52.11,51.54,57.35,55.76,62.17,1
5/23/2020 9:00:00 AM,335.72,56.75,52.13,51.53,57.37,55.76,62.19,1
5/23/2020 8:00:00 AM,332.86,53.85,52.15,51.54,57.37,55.76,62.19,1
5/23/2020 7:00:00 AM,331.48,52.47,52.16,51.53,57.36,55.77,62.2,1
5/23/2020 6:00:00 AM,331.14,52.1,52.18,51.54,57.37,55.76,62.2,1
5/23/2020 5:00:00 AM,331.07,52.03,52.19,51.54,57.37,55.76,62.19,1
5/23/2020 4:00:00 AM,331.06,52.04,52.19,51.54,57.35,55.75,62.19,1
5/23/2020 3:00:00 AM,331.07,52.06,52.19,51.53,57.35,55.75,62.18,1
5/23/2020 2:00:00 AM,331.09,52.09,52.19,51.52,57.37,55.74,62.18,1
5/23/2020 1:00:00 AM,331.15,52.13,52.19,51.52,57.37,55.74,62.2,1
5/23/2020 12:00:00 AM,331.15,52.16,52.19,51.53,57.36,55.72,62.19,1
5/22/2020 11:00:00 PM,331.14,52.19,52.17,51.52,57.35,55.72,62.19,1
5/22/2020 10:00:00 PM,331.16,52.22,52.18,51.51,57.36,55.72,62.17,1
5/22/2020 9:00:00 PM,331.14,52.23,52.17,51.51,57.35,55.7,62.19,1
5/22/2020 8:00:00 PM,331.06,52.17,52.15,51.5,57.35,55.7,62.19,1
5/22/2020 7:00:00 PM,330.99,52.13,52.15,51.48,57.34,55.7,62.2,1
5/22/2020 6:00:00 PM,330.94,52.07,52.15,51.48,57.34,55.7,62.2,1
5/22/2020 5:00:00 PM,330.97,52.03,52.18,51.48,57.37,55.69,62.23,1
5/22/2020 4:00:00 PM,331.06,52.02,52.19,51.5,57.38,55.71,62.26,1
5/22/2020 3:00:00 PM,331.2,52.01,52.24,51.52,57.41,55.73,62.29,0.667
5/22/2020 2:00:00 PM,331.37,52.06,52.27,51.54,57.44,55.76,62.31,0
5/22/2020 1:00:00 PM,331.59,52.11,52.33,51.56,57.45,55.79,62.35,0
5/22/2020 12:00:00 PM,331.87,52.2,52.39,51.59,57.47,55.83,62.38,0
5/22/2020 11:00:00 AM,332.13,52.31,52.43,51.62,57.48,55.88,62.4,0
5/22/2020 10:00:00 AM,332.39,52.42,52.49,51.65,57.5,55.91,62.43,0
5/22/2020 9:00:00 AM,332.6,52.51,52.52,51.66,57.51,55.94,62.45,0
5/22/2020 8:00:00 AM,332.76,52.62,52.56,51.66,57.52,55.95,62.46,0
5/22/2020 7:00:00 AM,332.85,52.68,52.56,51.68,57.51,55.96,62.46,0
5/22/2020 6:00:00 AM,332.86,52.72,52.56,51.67,57.51,55.95,62.45,0
5/22/2020 5:00:00 AM,332.89,52.76,52.55,51.67,57.51,55.95,62.45,0
5/22/2020 4:00:00 AM,332.93,52.8,52.55,51.67,57.52,55.94,62.45,0
5/22/2020 3:00:00 AM,332.93,52.84,52.52,51.66,57.52,55.94,62.45,0
5/22/2020 2:00:00 AM,332.91,52.86,52.51,51.65,57.51,55.93,62.45,0
5/22/2020 1:00:00 AM,332.92,52.88,52.49,51.65,57.52,55.94,62.44,0
5/22/2020 12:00:00 AM,332.88,52.87,52.47,51.65,57.52,55.92,62.44,0
5/21/2020 11:00:00 PM,332.85,52.85,52.46,51.65,57.52,55.92,62.45,0
5/21/2020 10:00:00 PM,332.78,52.81,52.44,51.64,57.53,55.92,62.44,0
5/21/2020 9:00:00 PM,332.69,52.75,52.43,51.63,57.53,55.92,62.43,0
5/21/2020 8:00:00 PM,332.6,52.7,52.41,51.62,57.53,55.9,62.44,0
5/21/2020 7:00:00 PM,332.48,52.58,52.41,51.62,57.53,55.9,62.45,0
5/21/2020 6:00:00 PM,332.42,52.51,52.4,51.62,57.54,55.9,62.46,0
5/21/2020 5:00:00 PM,332.46,52.45,52.42,51.63,57.55,55.92,62.48,0
5/21/2020 4:00:00 PM,332.44,52.39,52.43,51.63,57.57,55.92,62.5,0
5/21/2020 3:00:00 PM,332.6,52.38,52.47,51.67,57.6,55.94,62.54,0
5/21/2020 2:00:00 PM,332.76,52.4,52.52,51.69,57.62,55.97,62.56,0
5/21/2020 1:00:00 PM,332.94,52.43,52.57,51.71,57.63,56.01,62.58,0
5/21/2020 12:00:00 PM,333.08,52.48,52.59,51.72,57.65,56.03,62.61,0
5/21/2020 11:00:00 AM,333.3,52.53,52.65,51.75,57.66,56.08,62.63,0
5/21/2020 10:00:00 AM,333.47,52.58,52.7,51.77,57.66,56.1,62.65,0
5/21/2020 9:00:00 AM,333.62,52.65,52.73,51.79,57.67,56.12,62.66,0
5/21/2020 8:00:00 AM,333.68,52.68,52.75,51.79,57.68,56.12,62.66,0
5/21/2020 7:00:00 AM,333.74,52.74,52.76,51.79,57.67,56.13,62.67,0
5/21/2020 6:00:00 AM,333.77,52.77,52.76,51.79,57.68,56.12,62.66,0
5/21/2020 5:00:00 AM,333.8,52.82,52.76,51.79,57.67,56.12,62.65,0
5/21/2020 4:00:00 AM,333.81,52.84,52.74,51.79,57.68,56.11,62.65,0
5/21/2020 3:00:00 AM,333.81,52.87,52.73,51.78,57.69,56.1,62.65,0
5/21/2020 2:00:00 AM,333.84,52.89,52.73,51.78,57.69,56.11,62.65,0
5/21/2020 1:00:00 AM,333.85,52.91,52.72,51.78,57.69,56.1,62.65,0
5/21/2020 12:00:00 AM,333.82,52.92,52.69,51.77,57.69,56.1,62.65,0
5/20/2020 11:00:00 PM,333.77,52.9,52.68,51.77,57.69,56.08,62.64,0
5/20/2020 10:00:00 PM,333.75,52.89,52.67,51.77,57.69,56.09,62.64,0
5/20/2020 9:00:00 PM,333.67,52.84,52.66,51.76,57.69,56.08,62.64,0
5/20/2020 8:00:00 PM,333.6,52.77,52.65,51.77,57.69,56.07,62.64,0
5/20/2020 7:00:00 PM,333.5,52.71,52.65,51.75,57.69,56.06,62.65,0
5/20/2020 6:00:00 PM,333.43,52.65,52.65,51.75,57.69,56.05,62.65,0
5/20/2020 5:00:00 PM,333.43,52.59,52.66,51.75,57.71,56.05,62.67,0
5/20/2020 4:00:00 PM,333.46,52.57,52.67,51.77,57.72,56.06,62.68,0
5/20/2020 3:00:00 PM,333.58,52.57,52.71,51.79,57.74,56.08,62.69,0
5/20/2020 2:00:00 PM,333.76,52.61,52.75,51.82,57.75,56.12,62.72,0
5/20/2020 1:00:00 PM,333.9,52.62,52.8,51.83,57.76,56.14,62.74,0
5/20/2020 12:00:00 PM,334.01,52.66,52.82,51.85,57.76,56.16,62.76,0
5/20/2020 11:00:00 AM,334.12,52.69,52.85,51.86,57.78,56.17,62.77,0
5/20/2020 10:00:00 AM,334.22,52.73,52.89,51.86,57.79,56.18,62.78,0
5/20/2020 9:00:00 AM,334.31,52.79,52.91,51.86,57.78,56.19,62.78,0
5/20/2020 8:00:00 AM,334.37,52.83,52.93,51.86,57.78,56.19,62.78,0
5/20/2020 7:00:00 AM,334.42,52.86,52.93,51.88,57.79,56.18,62.78,0
5/20/2020 6:00:00 AM,334.46,52.9,52.94,51.88,57.79,56.18,62.77,0
5/20/2020 5:00:00 AM,334.49,52.94,52.93,51.87,57.79,56.18,62.78,0
5/20/2020 4:00:00 AM,334.54,52.98,52.94,51.88,57.79,56.18,62.78,0
5/20/2020 3:00:00 AM,334.52,53,52.92,51.86,57.79,56.18,62.77,0
5/20/2020 2:00:00 AM,334.52,53.02,52.92,51.87,57.79,56.16,62.76,0
5/20/2020 1:00:00 AM,334.54,53.04,52.92,51.86,57.79,56.16,62.78,0
5/20/2020 12:00:00 AM,334.52,53.04,52.9,51.87,57.79,56.16,62.76,0
5/19/2020 11:00:00 PM,334.51,53.04,52.9,51.86,57.8,56.16,62.75,0
5/19/2020 10:00:00 PM,334.45,53.02,52.89,51.86,57.79,56.13,62.76,0
5/19/2020 9:00:00 PM,334.41,52.99,52.87,51.86,57.8,56.13,62.75,0
5/19/2020 8:00:00 PM,334.35,52.94,52.87,51.86,57.79,56.13,62.76,0
5/19/2020 7:00:00 PM,334.28,52.88,52.87,51.84,57.8,56.13,62.75,0
5/19/2020 6:00:00 PM,334.23,52.84,52.87,51.85,57.8,56.11,62.76,0
5/19/2020 5:00:00 PM,334.22,52.8,52.89,51.85,57.81,56.11,62.77,0
5/19/2020 4:00:00 PM,334.21,52.76,52.9,51.85,57.81,56.12,62.78,0
5/19/2020 3:00:00 PM,334.28,52.75,52.91,51.87,57.83,56.12,62.79,0
5/19/2020 2:00:00 PM,334.37,52.76,52.95,51.88,57.83,56.14,62.81,0
5/19/2020 1:00:00 PM,334.51,52.79,52.99,51.9,57.84,56.17,62.83,0
5/19/2020 12:00:00 PM,334.64,52.82,53.04,51.91,57.86,56.19,62.84,0
5/19/2020 11:00:00 AM,334.8,52.85,53.09,51.93,57.86,56.21,62.86,0
5/19/2020 10:00:00 AM,334.94,52.9,53.14,51.93,57.88,56.23,62.85,0
5/19/2020 9:00:00 AM,334.99,52.93,53.17,51.94,57.87,56.23,62.86,0
5/19/2020 8:00:00 AM,335.07,52.97,53.2,51.95,57.86,56.22,62.86,0
5/19/2020 7:00:00 AM,335.1,52.99,53.21,51.95,57.86,56.22,62.86,0
5/19/2020 6:00:00 AM,335.15,53.03,53.22,51.95,57.86,56.22,62.85,0
