Balthazar Prunes SMP,Irrigation Zone 16"-36",Soil Moisture 8",Soil Moisture 16",Soil Moisture 28",Soil Moisture 36",Soil Moisture 48",Soil Moisture 56",Dwyer Pressure Sensor 0-100,Pressure Switch - Calculated
7/20/2019 12:00:00 AM,224.25,49.17,62.16,86.64,75.45,87.67,88.26,-0.07,0
7/19/2019 12:00:00 AM,225.3,49.72,62.98,86.81,75.52,87.68,88.13,-0.08,0
7/18/2019 12:00:00 AM,226.25,50.37,63.8,86.91,75.54,87.71,87.95,-0.09,0
7/17/2019 12:00:00 AM,227.27,50.99,64.69,87.03,75.55,87.69,87.98,-0.1,0
7/16/2019 12:00:00 AM,228.35,51.75,65.65,87.12,75.58,87.69,87.97,-0.1,0
7/15/2019 12:00:00 AM,229.5,52.6,66.65,87.22,75.63,87.49,87.92,-0.12,0
7/14/2019 12:00:00 AM,230.84,53.69,67.79,87.31,75.75,87.46,87.76,-0.11,0
7/13/2019 12:00:00 AM,232.32,55.03,69.05,87.36,75.91,87.47,87.7,-0.13,0
7/12/2019 12:00:00 AM,233.96,56.79,70.48,87.4,76.08,87.47,87.7,-0.12,0
7/11/2019 12:00:00 AM,235.81,58.77,72.15,87.43,76.23,87.5,87.56,-0.12,0
7/10/2019 12:00:00 AM,237.72,60.85,73.93,87.47,76.31,87.55,87.49,-0.11,0
7/9/2019 12:00:00 AM,239.72,63.25,75.85,87.54,76.33,87.48,87.46,-0.08,0
7/8/2019 12:00:00 AM,241.85,65.48,77.8,87.62,76.42,87.25,87.48,-0.06,0
7/7/2019 12:00:00 AM,243.88,67.45,79.58,87.68,76.62,87.27,87.46,-0.08,0
7/6/2019 12:00:00 AM,245.86,69.38,80.98,87.76,77.12,87.33,87.34,-0.1,0
7/5/2019 12:00:00 AM,252.27,71.23,82.01,87.97,82.3,87.47,87.47,-0.1,0
7/4/2019 12:00:00 AM,262.05,72.92,83.13,88.34,90.58,87.43,87.53,-0.07,0
7/3/2019 12:00:00 AM,265.25,80.36,88.37,90.41,86.47,87.37,87.78,9.65,0.516
7/2/2019 12:00:00 AM,229.87,49.05,66.1,87.54,76.23,87.13,87.63,4.88,0.258
7/1/2019 12:00:00 AM,230.29,49.33,66.64,87.55,76.1,86.9,87.57,-0.03,0
6/30/2019 12:00:00 AM,231.84,49.96,67.86,87.69,76.29,86.85,87.48,-0.03,0
6/29/2019 12:00:00 AM,233.46,50.69,69.15,87.78,76.53,86.96,87.34,-0.03,0
6/28/2019 12:00:00 AM,234.87,51.52,70.36,87.85,76.66,86.95,87.28,-0.03,0
6/27/2019 12:00:00 AM,236.41,52.35,71.65,87.94,76.82,86.93,87.27,0.01,0
6/26/2019 12:00:00 AM,238.18,53.63,73.19,88,76.98,86.95,87.27,0,0
6/25/2019 12:00:00 AM,240.05,55.17,74.93,88.03,77.09,86.96,87.22,-0.04,0
6/24/2019 12:00:00 AM,241.51,56.55,76.22,88.07,77.22,86.96,87.19,-0.04,0
6/23/2019 12:00:00 AM,243.03,58.1,77.34,88.13,77.55,87.08,87.07,-0.05,0
6/22/2019 12:00:00 AM,245.29,60.21,78.59,88.26,78.45,87.28,87.12,-0.03,0
6/21/2019 12:00:00 AM,247.72,62.64,79.77,88.32,79.63,87.29,87.09,-0.03,0
6/20/2019 12:00:00 AM,250.82,64.79,80.64,88.31,81.87,87.23,86.99,-0.03,0
6/19/2019 12:00:00 AM,255.38,66.6,81.23,88.28,85.88,87.31,87.02,-0.05,0
6/18/2019 12:00:00 AM,257.46,67.85,81.61,88.31,87.54,87.34,87.01,-0.07,0
6/17/2019 12:00:00 AM,258.56,68.53,81.87,88.44,88.25,86.93,86.98,-0.03,0
6/16/2019 12:00:00 AM,259.66,69.01,82.12,88.96,88.59,86.73,86.97,0.01,0
6/15/2019 12:00:00 AM,261.68,69.65,82.48,90.47,88.73,86.65,87.31,0.02,0
6/14/2019 12:00:00 AM,263.05,70.64,83.21,91.23,88.6,86.95,87.84,0.01,0
6/13/2019 12:00:00 AM,270.23,79.8,90.13,91.28,88.82,87.27,88.13,10.7,0.528
6/12/2019 12:00:00 AM,250.34,55.47,74.7,87.99,87.65,86.97,87.59,4.36,0.216
6/11/2019 12:00:00 AM,249.07,55.49,73.96,87.74,87.37,86.99,87.58,-0.07,0
6/10/2019 12:00:00 AM,248.81,55.5,73.95,87.85,87.01,86.98,87.47,-0.06,0
6/9/2019 12:00:00 AM,249.18,55.37,73.95,88.14,87.09,86.93,87.55,-0.03,0
6/8/2019 12:00:00 AM,249.05,55.17,73.91,88.3,86.84,86.97,87.57,2.23,0.135
6/7/2019 12:00:00 AM,247.22,55.64,74.1,88.04,85.09,86.96,87.39,0.02,0
6/6/2019 12:00:00 AM,247.74,56.65,74.25,88.32,85.17,87.04,87.48,-0.01,0
6/5/2019 12:00:00 AM,247.89,57.43,74.19,88.74,84.96,87.04,87.61,-0.06,0
6/4/2019 12:00:00 AM,249.19,57.86,74,89.12,86.07,86.98,87.46,-0.05,0
6/3/2019 12:00:00 AM,250.29,58.23,73.84,89.57,86.88,86.82,87.63,-0.01,0
6/2/2019 12:00:00 AM,250.72,58.84,73.67,90.01,87.05,86.88,87.65,0.02,0
6/1/2019 12:00:00 AM,248.47,59.36,73.39,90.07,85.01,87.13,87.67,-0.02,0
5/31/2019 12:00:00 AM,248.48,59.86,73.09,90.52,84.88,87.28,87.67,0.02,0
5/30/2019 12:00:00 AM,248.36,60.4,72.77,90.52,85.07,87.31,87.64,0.03,0
5/29/2019 12:00:00 AM,248.06,60.66,72.34,90.5,85.22,87.42,87.67,0.01,0
5/28/2019 12:00:00 AM,247.5,60.72,71.98,90.5,85.01,87.55,87.71,0.03,0
5/27/2019 12:00:00 AM,247.38,60.78,71.84,90.52,85.01,87.62,87.76,0.08,0
5/26/2019 12:00:00 AM,246.68,60.68,71.89,89.73,85.05,87.61,87.75,0.11,0
5/25/2019 12:00:00 AM,245.92,60.43,71.84,88.18,85.9,87.6,87.71,0.06,0
5/24/2019 12:00:00 AM,246.25,60.88,71.68,87.83,86.74,87.64,87.72,0.06,0
5/23/2019 12:00:00 AM,247,61.12,71.51,87.89,87.6,87.85,87.28,0.05,0
